NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
549308;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;622.7;620.6;626.8;767.8;DACDDEABABEBBCBCECDDDECEDDCCDCDDEBBAADAACEAEB;ACBAADCEDEECCEDADBCDBEBEAEDCBCDDAECADDEBDBECE;BACEACBEDADDEBBDBDBBCCDDBDCAADDDCADEDDCECBECC;CCBEEADAACEEDDDABCABCCCDCCEEDDBADDDECAAEEEDDB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;160.0;140.0;160.0;140.0;60.0;660.0
1355404;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;399.3;559.3;574.7;493.7;EEADBBABAAECDBABBCDBDBBDBCBCCCBBCABBDBBCBAABC;BBCBABBCEADDDEBBABCECAACEDAEEEEAABADBEACBABDE;CAAAAECBECCDDDBDEDDADBDABBBBDABBDABADBEDACEED;CDCBDCEBCCECCEBCBACBBBBEBCCABBDECBCCCCEBDCDBB;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;120.0;160.0;120.0;120.0;100.0;620.0
2947806;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;546.8;546.9;507.8;579.5;EBAACBCCABADABBDCBADCBECADDABBCCBAECBCDEAABDB;DECDBEBEDBCDEECBABCBBDBEDBCAABEDECADECEADABBC;CEEDEECEECCDDABCEDBCDBBAEBDADBECDBBADBACCBBCA;ADBDABBECCDDCDCCABCBAACAEEDBACADDDBDDCDADCBCD;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;160.0;160.0;140.0;200.0;140.0;800.0
822950;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;530.8;518.3;545.1;620.9;BDEDCDAAADADBEEDCEABECBCEAEDAAAAACEEADBDDDAEE;AADACDDADAECCEADDEDACEEADDEDCBBDACDECBDBEDECD;ECAAECBCDCEECAEDBEEBDDEEDCAEABCBCEBDDDBDDACCB;CEBACDBCDBBBBDEDEACBBCCAECBDCDBBACDAEEDCBDECC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;120.0;180.0;140.0;140.0;100.0;680.0
3039787;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2711649;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;477.0;508.8;538.7;631.6;ADBEDCBCDBECCCEDCBDDAAACCABADABAEABAEABDBCBED;CAEEBCDADBADBDA*EBCBCDCADBCE*CBBDABDCAEBBDEA*;BBACADDCADEECCABCACDDDEEBDCCCABBCDCDADADCAECB;DCBABEACBBDBEBDBADBBBECECDCDBDBDAEEEDEDBCEECB;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;140.0;100.0;100.0;120.0;40.0;500.0
3504673;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3302502;Magé;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;631.2;538.3;627.3;733.4;ABDADEBDEBBCECDBBCAEBADDAACDDBEABECBEEEDDDCCA;BADCECDBBCADDBBBC.EAAADACCEADBECCACBEBDAEEDCB;AACEADADECBEDADEBEAEDCBEDDCADABDEBCBEACECCDDC;CBCDCEADBCACDECDEDDCBCECCABBBADCBBEBADABBAEDD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;140.0;160.0;120.0;120.0;140.0;680.0
3290649;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;543.3;371.8;466.5;407.4;BAAAEDCCDEBEDCDACBBCCACCBADEBBADCCAABACEDEDCC;DBDAAAACCDADECADDEBDDDCCDDCCADACEADCAEADDBCEB;AAABDCCBDCACCEEDECEAEDDDABCDAACDAABEDBDBEDDDB;BCCCBDADBBEEEAEECAEEBDBCBCDADCBCCAAECCECDAAEC;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;100.0;120.0;120.0;80.0;40.0;460.0
2812104;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;487.5;600.6;585.4;626.5;ECDBEBAEEDA.DADDCDBCDCECBCDCBCBBEEEEDADEEADAA;BECEBEACDCADAEEDBBCEBABCEBABBAEAAEDDEEDCDECCC;CAAAEECDECBDDDBDEDDACAAAEBCCADEBDADDCBDCADDEB;CEBEDEECEDAEECDACCCABBBCDEDDCCABCDDDDEBAAEEBC;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;120.0;120.0;80.0;100.0;100.0;520.0
680133;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;557.9;565.6;564.7;578.6;EDEDEBADBCBADECDEDBCBBECEACDBAEAABCABEDBDCCAE;DAEDEBDABACCEDADEAEADDCADBCBECBECADECBAECABCD;DAADCCBCBCEECCABBDCDADAEBCBECADBDABDADEADEECD;DBABCEABDBEBCBDCECCABDDCBACDBBEDCBAAEDDAACEBC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;120.0;120.0;100.0;120.0;60.0;520.0
1241037;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;530.6;615.0;553.3;438.6;ECAAAACCCEACDEBDEBBDEDCEADDCECEDCABDDCCDBBBCA;AEBBBEBCDBADDEABEBCDCEEAEBABBAEAEEACEEAAAACCC;ABAACECBECCCDABDEDDCEDDADBCDADDEDBDDCADADDEEB;CCDBBDDDADDDECACEBEEBABBAEDCBEDCBBBDACCCAABBE;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;100.0;180.0;120.0;140.0;120.0;660.0
707406;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;651.6;640.8;581.2;712.5;BBEBDCAECCAAEBDDECBDBCECCEEDBBDCACCACE.C.CABA;CAEDBADBEBECEDADBAEAAB.........EBDCECEAACDDAD;EAAACDDCDDEECDABABBAADE..CBEE..BCACDADEDDCECB;AB.ABBB.DDAB.EDDADC.BCBBCBEBCDEEADDBCACCBAEDD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;160.0;200.0;180.0;200.0;200.0;940.0
3813607;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;446.0;603.3;578.0;638.4;ADABDACCBDAADDADBABDCABCACCBBADDEDAEAEBDBDEAB;DCEDBCDBEBDCEDADBAEABEEADAEEDBABCABECBABCDBAD;EAAACDBCBCEECDCACEEAADCEBCBEDDBBCBDDBDBDDCEAB;DBDACDCCADCEACACADCDBCACEBCAEECDACDDBEEBCDECD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;160.0;160.0;160.0;100.0;140.0;720.0
1719757;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;559.6;624.6;629.3;645.2;BDACEBEDEBACEEDDAEECBCEDAACBDBCBBACECECBEBEED;ACDCACDCECAEEEBBEBEDBADABEEADEEEEACBBECAECEBA;AACEADAAECBBDCEEBDACBCBEDDCDDDBDEBCCBAEECDDDC;ACBEBCEDABBEBCCBEDCACCDCCCDEADBCCBEBAEACAACED;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;140.0;140.0;120.0;120.0;140.0;660.0
3558660;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3302502;Magé;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
423319;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;596.8;607.8;603.0;679.2;ADCCAEDBECCCA*DBDEBEBAADAAEDCDBADECBDEABDBECC;DADBDCCCECEEADBBEBEDBCDACECADEEEDADBADCBECEED;AACEADBBECBDDAEEBEBCDCBEDDAADCADEBDBBDEDCEDDC;ABCCEEDDDDEEBCACBDAEECDCCACEBEDCCBEDADABAEEED;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;120.0;160.0;120.0;100.0;100.0;600.0
4229493;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3443685;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;534.9;568.9;562.3;544.6;DDDEAEEBABBAECBBCDDAADDBCBCBCCADABBADDDAEECAD;ACDACCECEEAECEDADCDDBAAAABDABCDCAACADEEABBECE;DACDDCAEDADDEADDCDABCCEBADDDAACDABCEDDCECBECB;ABAACDBBBAABCDAABEDCBABBCABCBBB*DBDCBAEADDACB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;120.0;120.0;100.0;120.0;120.0;580.0
3809805;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;589.9;562.9;581.2;709.6;EAEDAAECAAEACDAABCBDEADCEADACDACCADBEEDBEBDBB;BECABEACDBDDEEBDABCDBAECCBACEAEEEEADACBCEBAEB;BAAADECBECEDDADDEBDCECDCCBCEBCECDADDEBEDADEEB;BEBEDECACBABBCCDACCEBDCCCABCBCACAAADDBBCDEBDD;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;140.0;100.0;100.0;100.0;80.0;520.0
495021;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;599.7;559.5;544.0;631.1;ECADDABCAEECCBADEEDCDDCCDADBBCECCEABEDEEBCDCD;BECBBBCCABCDBAABBACDCEBCEDAAEACCCCADAECADABEC;AAADAECBECBDDABDEBBAAAEBEBDCBBAEDADEABEDABCEB;EABBADDBACABDECBBCCBABCBAECBDDACCACEDDBADCBBC;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;120.0;100.0;80.0;120.0;140.0;560.0
1112760;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;497.2;286.8;561.6;471.3;DCEDCBDEBAECCBDEBCBCCABDCEBBADEBEADCEDBBDBCAD;CCBDAECDBADCEBADCBDAEDCABCDECDCCBEDCADCBACDDA;CCCECDCBDCCDDDBDEDDBDABCCBDEDDCBDADABBADADEEA;BDBBDBBCCDEADEDCDACBADBCEEDBAEDBCBCEADBBAEBCD;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;160.0;200.0;180.0;200.0;200.0;940.0
2769354;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;557.0;590.3;568.7;634.4;DCDBCBAAEBDCAEDACECDAADBBCCEDDEBBACBDBAADEDCB;BADBBCBAECBDEABBEBCADCDACEAADECEEACBABDADCEDA;ABCCADADECCDDBEEBDAADBBCDDADACBEEBDCBDCECCDDA;ABCEBDEBEBDBEABCDAEBAEDCCAACBBACDADEAAABEBCBD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;120.0;120.0;100.0;80.0;120.0;540.0
1221894;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;492.4;337.7;552.5;379.3;ACDBBEAAEDBCAEDCBBCADCCCBBBEEDABCBCABBDBBCDEA;CB*AECABE*EDBEDBEABABCDBAC*BEB...............;ABCBACADECCBDAEEBDEABDDEDDEDEAEDEBDADCBECACBC;AEEABEEDEBDBACDABCEEBCDAEBCDCEABCDECDACDACDBE;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;160.0;120.0;120.0;120.0;120.0;640.0
922630;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;567.9;500.0;582.7;634.1;AABDDDBBCCDEBCDDEBDAEACDDBAECCCDDBBAAEAABEAED;ACDCAECEBDADACDADECDEBEECDDAAADEABCDAACCDBCCB;BACAACBEDAD*EBDDCDDBDAAABAEADDDDCBCEDDAECBECC;CCBACEBCBCCBECDDCCCABDCDCCECCDBADBEEDECADBD*C;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;120.0;120.0;120.0;120.0;80.0;560.0
3425455;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;586.8;560.7;562.2;474.9;BAEEDCBDADBBEBDDAEDDBACEEAEDBBAEBCCAEEDABDBCC;BAAEBDDCBBCCEEACEAEBCBAADEDDEDBBAAAECDABCDAED;BDCDCCDADDEECADAACEDADEDCCBEBABBDABEBDDDDAECB;DCCAEDBDBBBCBCDCDAADBBCAEBBDECCDDDAAEACBDDCAC;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;120.0;160.0;100.0;120.0;100.0;600.0
